11,51,54,房间00,密码,选项0,00,00,			游戏状态,0,提示信息,用户进入,用户,0
11,51,55,房间00,密码,选项0,00,00,		游戏状态,0,定时器,40,
11,51,55,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 0,同意游戏			
11,51,56,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,06,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,1
11,52,07,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,08,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,09,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,10,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,11,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,12,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,13,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,14,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,15,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,16,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,17,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,18,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,19,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,20,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,21,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,22,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,23,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,24,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,25,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,26,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,27,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,28,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,29,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,30,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,31,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,32,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,33,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,34,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,35,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,36,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,37,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,37,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户退出,用户,1
11,52,41,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,1
11,52,42,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
11,52,43,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 1,同意游戏			
11,52,43,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
13,31,20,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户退出,用户,0
13,33,19,房间02,密码,选项0,00,00,			游戏状态,0,提示信息,用户进入,用户,0
13,33,20,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,21,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,22,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,23,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,24,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,25,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,26,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,27,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,28,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,29,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,30,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,31,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,32,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,33,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,34,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,35,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,36,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,37,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,38,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,39,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,40,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,41,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,42,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,43,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,44,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,45,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,46,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,47,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,48,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,49,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,50,房间02,密码,选项0,00,00,		游戏状态,0,定时器,40,
13,33,50,房间02,密码,选项0,00,00,			游戏状态,0,提示信息,用户退出,用户,0
14,42,27,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户退出,用户,1
14,42,36,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,0
14,42,37,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
14,42,37,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 0,同意游戏			
14,42,38,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
14,51,27,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,1
14,51,28,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
14,51,28,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 1,同意游戏			
14,51,29,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
14,51,44,房间02,密码,选项0,00,00,			游戏状态,0,提示信息,用户进入,用户,0
14,51,45,房间02,密码,选项0,00,00,		游戏状态,1,客户端, 0,同意游戏			
14,51,45,房间02,密码,选项0,00,00,		游戏状态,1,定时器,40,
14,51,56,房间02,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,1
14,51,57,房间02,密码,选项0,00,00,		游戏状态,1,客户端, 1,同意游戏			
14,51,57,房间02,密码,选项0,00,00,		游戏状态,1,定时器,40,
14,52,47,房间02,密码,选项0,00,00,			游戏状态,1,提示信息,用户退出,用户,0
14,52,50,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,2
14,52,51,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 2,同意游戏			
14,52,51,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
14,52,53,房间02,密码,选项0,00,00,			游戏状态,1,提示信息,用户退出,用户,1
14,52,58,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,3
14,52,59,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 3,同意游戏			
14,52,59,房间00,密码,选项0,00,00,			游戏状态,20,服务器,游戏开始			,iBeenPlayGame=1,iBaseNote=454637,iLimitNote=9092757,bUserState{[0]=1[1]=1[2]=1[3]=1},bIsSuperUser=0,bChangeRobotCard=0,iAllTotalNote=1818548
14,52,59,房间00,密码,选项0,00,00,			游戏状态,20,服务器,本轮限注			,iNoteTime=0,iLimit=0
14,53,03,房间00,密码,选项0,00,00,		游戏状态,20,定时器,30,发牌定时器 
14,53,03,房间00,密码,选项0,00,00,			游戏状态,20,服务器,发牌信息			,iStartPos=0,iCardList={[0]=_0x1A_0x2A_0x00_0x00_0x00[1]=_0x0A_0x28_0x00_0x00_0x00[2]=_0x37_0x0B_0x00_0x00_0x00[3]=_0x27_0x38_0x00_0x00_0x00},iCardCount{[0]=2[1]=2[2]=2[3]=2},iFirstSendCardCount=2
14,53,07,房间00,密码,选项0,00,00,		游戏状态,20,定时器,30,发牌定时器 
14,53,07,房间00,密码,选项0,00,00,			游戏状态,20,服务器,发牌完成			,bDeskStatin=0
14,53,07,房间00,密码,选项0,00,00,			游戏状态,22,服务器,开始游戏			,bDeskStaton=2,bCanCheck=1,iNoteBottom=454637,iNoteTop=8638120
14,53,19,房间00,密码,选项0,00,00,			游戏状态,22,客户端, 2,用户处理			,bBet=0,iVrebType=1,iNote=8638103}
14,53,19,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=1,iOutPeople=2,iCurNote=8638103,iPlayerTotalNote{[0]=454637[1]=454637[2]=9092740[3]=454637},iAllTotalNote=10456651,iUserCardCount{[0]=2[1]=2[2]=2[3]=2},iUserCard={[0]=_0x1A_0x2A_0x3B_0x3A_0x2C[1]=_0x0A_0x28_0x1C_0x19_0x39[2]=_0x37_0x0B_0x29_0x09_0x1B[3]=_0x27_0x38_0x2D_0x17_0x1D}
14,53,20,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
14,53,20,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注			  ,bNewTurn=0,bBet{[0]=0[1]=0[2]=0[3]=0},bAddTimes=0,bNoteTimes=1,iNowBigNoteStyle=1,iOutPeople=1,m_byUserAddNum{[0]=0[1]=0[2]=1[3]=0},iNowBigNote=8638103,iTotalNote=10456651,bCanCheck=0,iNoteBottom=8638120,iNoteTop=8638120
14,53,29,房间00,密码,选项0,00,00,			游戏状态,22,客户端, 1,用户处理			,bBet=0,iVrebType=3,iNote=0}
14,53,29,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=3,iOutPeople=1,iCurNote=8638103,iPlayerTotalNote{[0]=454637[1]=9092740[2]=9092740[3]=454637},iAllTotalNote=19094754,iUserCardCount{[0]=2[1]=2[2]=2[3]=2},iUserCard={[0]=_0x1A_0x2A_0x3B_0x3A_0x2C[1]=_0x0A_0x28_0x1C_0x19_0x39[2]=_0x37_0x0B_0x29_0x09_0x1B[3]=_0x27_0x38_0x2D_0x17_0x1D}
14,53,31,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
14,53,31,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注			  ,bNewTurn=0,bBet{[0]=0[1]=0[2]=0[3]=0},bAddTimes=0,bNoteTimes=1,iNowBigNoteStyle=1,iOutPeople=0,m_byUserAddNum{[0]=0[1]=0[2]=1[3]=0},iNowBigNote=8638103,iTotalNote=19094754,bCanCheck=0,iNoteBottom=8638120,iNoteTop=8638120
14,53,54,房间00,密码,选项0,00,00,		游戏状态,22,定时器,36,下注计时器 
14,53,54,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=0,iOutPeople=0,iCurNote=0,iPlayerTotalNote{[0]=454637[1]=9092740[2]=9092740[3]=454637},iAllTotalNote=19094754,iUserCardCount{[0]=2[1]=2[2]=2[3]=2},iUserCard={[0]=_0x00_0x00_0x00_0x00_0x00[1]=_0x0A_0x28_0x1C_0x19_0x39[2]=_0x37_0x0B_0x29_0x09_0x1B[3]=_0x27_0x38_0x2D_0x17_0x1D}
14,53,54,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
14,53,54,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注			  ,bNewTurn=0,bBet{[0]=0[1]=0[2]=0[3]=0},bAddTimes=0,bNoteTimes=1,iNowBigNoteStyle=1,iOutPeople=3,m_byUserAddNum{[0]=0[1]=0[2]=1[3]=0},iNowBigNote=8638103,iTotalNote=19094754,bCanCheck=0,iNoteBottom=8638120,iNoteTop=8638120
14,54,17,房间00,密码,选项0,00,00,		游戏状态,22,定时器,36,下注计时器 
14,54,17,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=0,iOutPeople=3,iCurNote=0,iPlayerTotalNote{[0]=454637[1]=9092740[2]=9092740[3]=454637},iAllTotalNote=19094754,iUserCardCount{[0]=2[1]=2[2]=2[3]=2},iUserCard={[0]=_0x00_0x00_0x00_0x00_0x00[1]=_0x0A_0x28_0x1C_0x19_0x39[2]=_0x37_0x0B_0x29_0x09_0x1B[3]=_0x00_0x00_0x00_0x00_0x00}
14,54,17,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
14,54,18,房间00,密码,选项0,00,00,		游戏状态,22,定时器,35,收集动画 
14,54,18,房间00,密码,选项0,00,00,			游戏状态,22,服务器,收集筹码			,JetonTotal=1185189939,bDeskStation=133
14,54,19,房间00,密码,选项0,00,00,		游戏状态,22,定时器,33,发送一张牌 
14,54,19,房间00,密码,选项0,00,00,			游戏状态,22,服务器,新发一张牌		   ,iTurnCard{[0]=0[1]=28[2]=41[3]=0},bStartPos=2
14,54,20,房间00,密码,选项0,00,00,		游戏状态,22,定时器,33,发送一张牌 
14,54,20,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注			  ,bNewTurn=1,bBet{[0]=0[1]=0[2]=0[3]=0},bAddTimes=0,bNoteTimes=2,iNowBigNoteStyle=0,iOutPeople=1,m_byUserAddNum{[0]=0[1]=0[2]=0[3]=0},iNowBigNote=0,iTotalNote=0,bCanCheck=1,iNoteBottom=17,iNoteTop=17
14,54,43,房间00,密码,选项0,00,00,		游戏状态,22,定时器,36,下注计时器 
14,54,43,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=0,iOutPeople=1,iCurNote=0,iPlayerTotalNote{[0]=454637[1]=9092740[2]=9092740[3]=454637},iAllTotalNote=19094754,iUserCardCount{[0]=2[1]=3[2]=3[3]=2},iUserCard={[0]=_0x00_0x00_0x00_0x00_0x00[1]=_0x00_0x00_0x00_0x00_0x00[2]=_0x37_0x0B_0x29_0x09_0x1B[3]=_0x00_0x00_0x00_0x00_0x00}
14,54,43,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
14,54,43,房间00,密码,选项0,00,00,			游戏状态,22,服务器,收集筹码			,JetonTotal=0,bDeskStation=76
14,54,45,房间00,密码,选项0,00,00,		游戏状态,22,定时器,32,游戏结束定时器 
14,54,45,房间00,密码,选项0,00,00,			游戏状态,23,服务器,游戏结束			,iCardShape{[0]=0[1]=0[2]=0[3]=0},bShowCardShape{[0]=0[1]=0[2]=0[3]=0},iUserState{[0]=0[1]=0[2]=1[3]=0},iTurePoint{[0]=-454637[1]=-9092740[2]=10002014[3]=-454637},iChangeMoney{[0]=-454637[1]=-9092740[2]=10002014[3]=-454637},iUserCardCount{[0]=2[1]=3[2]=3[3]=2},iUserCard={[0]=_0x00_0x00_0x00_0x00_0x00[1]=_0x00_0x00_0x00_0x00_0x00[2]=_0x37_0x0B_0x29_0x09_0x1B[3]=_0x00_0x00_0x00_0x00_0x00}
14,54,46,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,47,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,48,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,49,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,50,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,50,房间00,密码,选项0,00,00,		游戏状态,23,客户端, 2,同意游戏			
14,54,51,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,51,房间00,密码,选项0,00,00,		游戏状态,23,客户端, 3,同意游戏			
14,54,52,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,53,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,54,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,55,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,56,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,57,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,58,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,54,58,房间00,密码,选项0,00,00,		游戏状态,23,客户端, 1,同意游戏			
14,54,59,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,55,00,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,55,00,房间00,密码,选项0,00,00,		游戏状态,23,客户端, 0,同意游戏			
14,55,00,房间00,密码,选项0,00,00,			游戏状态,20,服务器,游戏开始			,iBeenPlayGame=1,iBaseNote=10000,iLimitNote=900458,bUserState{[0]=1[1]=1[2]=1[3]=1},bIsSuperUser=0,bChangeRobotCard=0,iAllTotalNote=40000
14,55,00,房间00,密码,选项0,00,00,			游戏状态,20,服务器,本轮限注			,iNoteTime=0,iLimit=0
14,55,04,房间00,密码,选项0,00,00,		游戏状态,20,定时器,30,发牌定时器 
14,55,04,房间00,密码,选项0,00,00,			游戏状态,20,服务器,发牌信息			,iStartPos=0,iCardList={[0]=_0x38_0x3B_0x00_0x00_0x00[1]=_0x27_0x37_0x00_0x00_0x00[2]=_0x0D_0x1C_0x00_0x00_0x00[3]=_0x39_0x2A_0x00_0x00_0x00},iCardCount{[0]=2[1]=2[2]=2[3]=2},iFirstSendCardCount=2
14,55,08,房间00,密码,选项0,00,00,		游戏状态,20,定时器,30,发牌定时器 
14,55,08,房间00,密码,选项0,00,00,			游戏状态,20,服务器,发牌完成			,bDeskStatin=0
14,55,08,房间00,密码,选项0,00,00,			游戏状态,22,服务器,开始游戏			,bDeskStaton=2,bCanCheck=1,iNoteBottom=10000,iNoteTop=890458
14,55,31,房间00,密码,选项0,00,00,		游戏状态,22,定时器,36,下注计时器 
14,55,31,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=0,iOutPeople=2,iCurNote=0,iPlayerTotalNote{[0]=10000[1]=10000[2]=10000[3]=10000},iAllTotalNote=40000,iUserCardCount{[0]=2[1]=2[2]=2[3]=2},iUserCard={[0]=_0x38_0x3B_0x0B_0x0C_0x28[1]=_0x27_0x37_0x3A_0x0A_0x09[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x39_0x2A_0x19_0x1A_0x1D}
14,55,31,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
14,55,31,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注			  ,bNewTurn=0,bBet{[0]=0[1]=0[2]=0[3]=0},bAddTimes=0,bNoteTimes=1,iNowBigNoteStyle=0,iOutPeople=1,m_byUserAddNum{[0]=0[1]=0[2]=0[3]=0},iNowBigNote=0,iTotalNote=40000,bCanCheck=1,iNoteBottom=10000,iNoteTop=890458
14,55,54,房间00,密码,选项0,00,00,		游戏状态,22,定时器,36,下注计时器 
14,55,54,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=0,iOutPeople=1,iCurNote=0,iPlayerTotalNote{[0]=10000[1]=10000[2]=10000[3]=10000},iAllTotalNote=40000,iUserCardCount{[0]=2[1]=2[2]=2[3]=2},iUserCard={[0]=_0x38_0x3B_0x0B_0x0C_0x28[1]=_0x00_0x00_0x00_0x00_0x00[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x39_0x2A_0x19_0x1A_0x1D}
14,55,54,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
14,55,54,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注			  ,bNewTurn=0,bBet{[0]=0[1]=0[2]=0[3]=0},bAddTimes=0,bNoteTimes=1,iNowBigNoteStyle=0,iOutPeople=0,m_byUserAddNum{[0]=0[1]=0[2]=0[3]=0},iNowBigNote=0,iTotalNote=40000,bCanCheck=1,iNoteBottom=10000,iNoteTop=890458
14,56,17,房间00,密码,选项0,00,00,		游戏状态,22,定时器,36,下注计时器 
14,56,17,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=0,iOutPeople=0,iCurNote=0,iPlayerTotalNote{[0]=10000[1]=10000[2]=10000[3]=10000},iAllTotalNote=40000,iUserCardCount{[0]=2[1]=2[2]=2[3]=2},iUserCard={[0]=_0x00_0x00_0x00_0x00_0x00[1]=_0x00_0x00_0x00_0x00_0x00[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x39_0x2A_0x19_0x1A_0x1D}
14,56,18,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
14,56,18,房间00,密码,选项0,00,00,			游戏状态,22,服务器,收集筹码			,JetonTotal=0,bDeskStation=76
14,56,19,房间00,密码,选项0,00,00,		游戏状态,22,定时器,32,游戏结束定时器 
14,56,19,房间00,密码,选项0,00,00,			游戏状态,23,服务器,游戏结束			,iCardShape{[0]=0[1]=0[2]=0[3]=0},bShowCardShape{[0]=0[1]=0[2]=0[3]=0},iUserState{[0]=0[1]=0[2]=0[3]=-1},iTurePoint{[0]=-10000[1]=-10000[2]=-10000[3]=30000},iChangeMoney{[0]=-10000[1]=-10000[2]=-10000[3]=30000},iUserCardCount{[0]=2[1]=2[2]=2[3]=2},iUserCard={[0]=_0x00_0x00_0x00_0x00_0x00[1]=_0x00_0x00_0x00_0x00_0x00[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x39_0x2A_0x19_0x1A_0x1D}
14,56,20,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,21,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,22,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,23,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,24,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,25,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,26,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,27,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,28,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,29,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,30,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,31,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,32,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,33,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,34,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,35,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,36,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,37,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,38,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,39,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,40,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,41,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,42,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,43,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,44,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,45,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,46,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,47,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,48,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,49,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,50,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
14,56,50,房间00,密码,选项0,00,00,			游戏状态,23,提示信息,用户退出,用户,0
14,56,50,房间00,密码,选项0,00,00,			游戏状态,23,提示信息,用户退出,用户,1
14,56,50,房间00,密码,选项0,00,00,			游戏状态,23,提示信息,用户退出,用户,2
14,56,50,房间00,密码,选项0,00,00,			游戏状态,23,提示信息,用户退出,用户,3
